path,category,subsystem,bytes,sha256,lines,method,review_depth,declarations,markers
docs/implementation/contracts/ingress-guard-v1.md,documentation/instructions: content excluded from behavioral evidence,docs,3189,a70f56635acf33f20098bb48f410552b8210400784716bcb36081967d15baa55,74,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
docs/implementation/contracts/memory-store-v2.md,documentation/instructions: content excluded from behavioral evidence,docs,18865,f766724ba4ca40018c80d81609602d923b8eae258ccac0398b5b1c758fe2a3a8,328,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
docs/implementation/contracts/node-enrollment-v1.md,documentation/instructions: content excluded from behavioral evidence,docs,9020,19ac6287b68b95dc0d93ea3dfdf031ae08c0eae154f89feb14da0cbf56a23374,144,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
docs/implementation/contracts/policy-engine-v1.md,documentation/instructions: content excluded from behavioral evidence,docs,2666,2473d25ec342854728a771fe3a997732f7263c598e1c5c790d83bc932ce49110,61,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
docs/implementation/gates/GATE-privacy-sovereignty.md,documentation/instructions: content excluded from behavioral evidence,docs,7301,25c8351cf44f0f0f562f19100afa2bdba126b84d272993163d720078b40433b6,119,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
docs/implementation/gates/GATE-sanitization-security.md,documentation/instructions: content excluded from behavioral evidence,docs,2719,7c45932d09c0f2f1caa75412ad7812170d7b2d3eed4542fb3b21551073a91a26,61,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
docs/testing/evaluation_corpus_spec.md,documentation/instructions: content excluded from behavioral evidence,docs,1594,376a778d5b7aae6cdc22d503de413e6ae176384aefa5a9d69d335fb2c21b169e,30,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
docs/testing/parity_test_inventory.md,documentation/instructions: content excluded from behavioral evidence,docs,1695,d60420d6a929b698d10ca9216db9b973b7df602b3a91d9bf1545b63cff4e007d,28,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/Cargo.lock,"generated dependency lock: resolved inputs, not execution",engine/Cargo.lock,130737,37ba1b6b86343178ae627d0e32f5e63f5d39cfadda0877239cc4061c808f690c,5495,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/Cargo.toml,1903,86976dc0f5bd3207c71f3e38655262d4bd534d3ef7aa515e107aaa08b6554de3,62,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/README.md,documentation/instructions: content excluded from behavioral evidence,engine/README.md,4236,bb03edb9ab2bb844dcf0293c10b5163a503e4ecf7c091efe5e4ac7f02dc59af0,71,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/atmos/README.md,documentation/instructions: content excluded from behavioral evidence,engine/atmos/README.md,973,bf3e9f8825c6f7766c89a4a5114c762ed00eeef0649aa6f7a95205a956ee29f2,11,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/atmos/tetonic-egress/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/atmos/tetonic-egress,1008,7b90257e11eb79c50c3311000f11294be4a3776c9c0cc5b5a5ce16efef93a743,27,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/atmos/tetonic-egress/README.md,documentation/instructions: content excluded from behavioral evidence,engine/atmos/tetonic-egress,1952,a95424dfc695cd0a9ab92539a7b332dae6691a9eb56a10f15ce3818605652178,46,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/atmos/tetonic-egress/src/hosted.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-egress,14777,b850999dd31f843f08b3b807744a47c23b75d0f72ab7298a71d3325f4e06f2be,420,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,26,14
engine/atmos/tetonic-egress/src/lib.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-egress,30788,3c1cb5df345a03b9feca9eaac4f4dae7d5a5a43cf552380bed6a85984164a464,818,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,51,58
engine/atmos/tetonic-egress/src/ndjson.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-egress,4457,a8ef974bd949194f433eb34bf886c65f29d3fea40b64c3c258d03511797935f1,126,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,9,1
engine/atmos/tetonic-egress/src/pinned_tls.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-egress,3304,57d7d488a869de3c0eca73122c94e66d9e07d033414a781735e05911829ebf55,95,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,9,0
engine/atmos/tetonic-fabric-client/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/atmos/tetonic-fabric-client,1718,20ee1864c869fb145cfd8a41ee5a3e64b34a40712269d45256aaf0d3796efb9a,46,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/atmos/tetonic-fabric-client/README.md,documentation/instructions: content excluded from behavioral evidence,engine/atmos/tetonic-fabric-client,4516,aa53e85d668cacd71ff9b0eda98d7f6272750d561005bc85470063c8ed772e27,80,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/atmos/tetonic-fabric-client/src/capability_registry.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,204,6129c707307e29d3275d2408b63b09c852c6d6302fbe6c6ffd35647c4d78ebc6,5,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/atmos/tetonic-fabric-client/src/client.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,16272,a77103bbe7e810e8066a3c6247e4d352cc4e342bb347f31c683fa18ad9b69fa0,489,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,26,19
engine/atmos/tetonic-fabric-client/src/disposition_persist.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,2989,b89fedb7d3f939c4f252215bde72adc2e23af5295c80bc5584311bd1109414d9,100,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,11,0
engine/atmos/tetonic-fabric-client/src/legacy.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,59634,5c69f53530e9c55d29181fbf8c9bbbaf2688008d1f8fb88d2b81e6770b66252a,1553,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,54,48
engine/atmos/tetonic-fabric-client/src/legacy_adapter.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,8840,a55d0d199e1a28cafabc916cfad9b7d9dcc18efd8f5b52e001221bf5d6766798,258,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,11,1
engine/atmos/tetonic-fabric-client/src/legacy_result.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,31742,15198df2b65805a6bfe8c9f103ff2ee3b1f868939bebeafaa9bacaac24909ed4,890,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,46,16
engine/atmos/tetonic-fabric-client/src/legacy_tests.rs,"test: verifies selected behavior, not production reachability",engine/atmos/tetonic-fabric-client,13022,244c141f68306c8d471db98e4f231b3815aa93dd070295f53490ea9c8759d211,384,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,17,10
engine/atmos/tetonic-fabric-client/src/lib.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,780,07c8d302908b316270339e918b5874c98bac1ae74400240ddc37949ddfc0bb07,31,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,15,0
engine/atmos/tetonic-fabric-client/src/lifecycle_client.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,8401,dea2c125af27ceba6af612cae02d7835c42484a7c318f8d55d75bd07a95ac0b7,232,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,8,1
engine/atmos/tetonic-fabric-client/src/memory_persist.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,8788,0036fd735c00749b92e1eaa36ee5ebc24c6c67c3588aef0d00a972dd5dc7f658,235,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,12,3
engine/atmos/tetonic-fabric-client/src/owner_activity.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,1779,9ea56b2c25e712adb300b43222038796877e34b8dd206f8e411531acd47b0ea4,69,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,4,2
engine/atmos/tetonic-fabric-client/src/protocol.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,6465,ca227a7c6447c0d5cf4a708127cff7ae03fe3a804c85c179e3913d65492245e9,170,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,13,1
engine/atmos/tetonic-fabric-client/src/result_accept.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,13273,a0dd69138bcd879af1af1e0c71f0b73e226dba450cd68eedd8b9afb96edbda7c,353,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,9,0
engine/atmos/tetonic-fabric-client/src/result_sign.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,4170,179ca2b176da990926ac7ae7cd8e7cd429c1cd51ebfd76cbe2ecdb570e25e853,121,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,3,0
engine/atmos/tetonic-fabric-client/src/run_bridge.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,639,301c283b6dec953eb97123f141d66543199c5a232d5413d3753a255d13245830,17,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,3,0
engine/atmos/tetonic-fabric-client/src/tls_handshake.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,4528,f27a0eb20057796032af874edcecb327891b219fa7ae1497252bb30b5e041f40,127,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,10,1
engine/atmos/tetonic-fabric-client/src/verification.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/atmos/tetonic-fabric-client,9769,1439fe4fc925e9dc8405ba02a753108f3f2e57f512deaa0b495ff56a97a8f7e2,264,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,12,0
engine/atmos/tetonic-fabric-client/tests/aud01_characterization.rs,"test: verifies selected behavior, not production reachability",engine/atmos/tetonic-fabric-client,1643,4eaea1aa50a45506834485438a6e3afc5d41826c20f3662fb010637384367b0c,47,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,5,1
engine/atmos/tetonic-fabric-client/tests/audit_20260919.rs,"test: verifies selected behavior, not production reachability",engine/atmos/tetonic-fabric-client,4937,7dcfe5af47e4403f6407a1b8cc6e0c667c86a1f2780e9d47564d02c495e6aeb1,143,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,6,0
engine/atmos/tetonic-fabric-client/tests/common/patch_pipeline.rs,"test: verifies selected behavior, not production reachability",engine/atmos/tetonic-fabric-client,4582,afb4a586c8d4cda6abe6ebec8970280248192759523d7ab843a4d08686ea48bc,135,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,3,0
engine/atmos/tetonic-fabric-client/tests/result_accept_adversarial.rs,"test: verifies selected behavior, not production reachability",engine/atmos/tetonic-fabric-client,29087,4de4d1ce80710cdd8f419bea02c1bf616667e8004389a1b937090a42885e8294,844,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,25,0
engine/atmos/tetonic-fabric-protocol/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/atmos/tetonic-fabric-protocol,815,5eb3c9ff2950cb4b394ccfbfb13cd8442e44f40156dbf2f7a69b43e4644b1a79,35,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
